channel1,channel2,channel3,channel4,channel5,channel6
2.0298478484158194e-06,2.114904004625582e-07,-4.2054240612070587e-07,-2.5400832884614e-07,9.363397091898961e-07,7.161023850536048e-08
4.534090844493024e-06,2.165674189896564e-07,-9.875624877908283e-07,-6.622780140685278e-07,1.7354477149682942e-06,1.0764577629089911e-07
8.316875617813851e-06,-1.3796913824989998e-07,-1.9190496672793015e-06,-1.425847895784045e-06,2.473367545408117e-06,8.386077082419366e-08
1.2932135175306286e-05,-1.1451207937777217e-06,-3.176158388482948e-06,-2.600597822566745e-06,2.669661063017296e-06,-8.543048632143882e-08
1.7357576692725946e-05,-2.9117647766632682e-06,-4.539418496472687e-06,-4.070077121410914e-06,1.9344280992355044e-06,-4.785397608105737e-07
2.0193139909940856e-05,-5.160432419040462e-06,-5.603742434360108e-06,-5.477693213313538e-06,2.4527396662146004e-07,-1.0971182049376644e-06
7.973849508675233e-10,-1.5126463425272026e-09,-4.544514069184907e-10,-9.947651222134442e-10,-1.4835098835307405e-09,-6.645948943775633e-10
6.538352898715238e-09,-1.665249626295828e-08,-4.532328568646756e-09,-1.0499423055783538e-08,-1.783075894151845e-08,-7.194615517645533e-09
1.670063024325041e-08,-8.538626664118588e-08,-1.9793553342454214e-08,-5.041003027095401e-08,-1.0191695487285458e-07,-3.6174550542267595e-08
-2.9407634050196807e-08,-2.703170325063656e-07,-4.6128138550176975e-08,-1.4301638370552286e-07,-3.701497734540878e-07,-1.1202340060634665e-07
-3.6192400851458187e-07,-5.875570503716388e-07,-4.0682184018046837e-08,-2.5258506419337265e-07,-9.634543383305941e-07,-2.3806907145448355e-07
-1.4311220248676004e-06,-9.095627209685606e-07,1.1323187900385539e-07,-2.2784041370962257e-07,-1.921728084353117e-06,-3.6264287929019824e-07
-3.7437144253543414e-06,-9.594592724039684e-07,5.82511131292778e-07,1.5975815794109337e-07,-3.0630362063031323e-06,-3.886769535726423e-07
-7.517328891880963e-06,-4.4625752927539896e-07,1.4961114194009238e-06,1.0751503867166042e-06,-4.001954418181818e-06,-2.3189173496175214e-07
-1.2405038179980147e-05,7.676263644389409e-07,2.8437991207654446e-06,2.4986009415601645e-06,-4.324828247207818e-06,1.3202054519305803e-07
-1.7481721172871584e-05,2.591450558090995e-06,4.419987606518309e-06,4.218263045514252e-06,-3.7960052396062535e-06,6.731344250498924e-07
-6.212125118443628e-09,2.799162821866879e-09,2.01505687665044e-09,2.300362114525807e-09,6.220505073463149e-10,1.0469786881159255e-09
-7.075954909988785e-08,3.310589063800947e-08,2.2868182488874623e-08,2.659754780016757e-08,7.982953627332547e-09,1.2644015664781059e-08
-3.7587009194378857e-07,1.8452531530970063e-07,1.2146738500811082e-07,1.4423861003129285e-07,4.928957160444405e-08,7.206631375026375e-08
-1.2330472964606107e-06,6.453019016450974e-07,4.009378123462305e-07,4.874299020296929e-07,1.9567066115933001e-07,2.580019879896198e-07
-2.77511234616346e-06,1.5891056463815878e-06,9.1793413807925e-07,1.1477260733593616e-06,5.631177922232789e-07,6.510045765325571e-07
-4.447599106114833e-06,2.9266842659121082e-06,1.52888022572773e-06,1.9848415955126284e-06,1.2560347791574833e-06,1.229914424107187e-06
-4.9144134111694425e-06,4.162565679294618e-06,1.8509991234158615e-06,2.5578868394718316e-06,2.267498872510496e-06,1.79958433809585e-06
-2.799910612966299e-06,4.611633789723053e-06,1.4634168918937426e-06,2.354057116891312e-06,3.416301435989643e-06,2.0694692008102793e-06
2.246705856327164e-06,3.858571780977477e-06,2.1312237334111475e-07,1.1670482138399398e-06,4.390777084634712e-06,1.8524448007060106e-06
9.151841462188539e-06,2.036774360081928e-06,-1.6496917872280859e-06,-7.285620997204341e-07,4.875591181541381e-06,1.1985573010864116e-06
6.136705523251551e-09,-1.1905982249414388e-09,-1.7769372316558488e-09,-1.3618071521440492e-09,6.871563117422099e-10,-1.49678888918145e-10
7.490134047369646e-08,-1.549482028898419e-08,-2.1860829419828338e-08,-1.7119514811537957e-08,7.684438630780805e-09,-2.239017167049573e-09
4.355908522006428e-07,-9.691589740493797e-08,-1.2823971872661803e-07,-1.0337073206726065e-07,3.92574775873935e-08,-1.620308032909071e-08
1.611776359564512e-06,-3.8949300654447985e-07,-4.791324192598037e-07,-4.0111549381622164e-07,1.1856555978535176e-07,-7.537878674089794e-08
4.273736179016239e-06,-1.1344362064485164e-06,-1.2849653548644893e-06,-1.1286734867076882e-06,2.2031965207139282e-07,-2.5280670659671847e-07
8.659540656298312e-06,-2.5590260835508842e-06,-2.641417778206717e-06,-2.460160021491612e-06,1.9175756560481072e-07,-6.497556089961452e-07
1.392058844895866e-05,-4.658888164221286e-06,-4.332402303226745e-06,-4.321568419897006e-06,-2.485365535196644e-07,-1.327471448429783e-06
1.8095024378885404e-05,-7.02859401179587e-06,-5.807571531868807e-06,-6.261784485722946e-06,-1.350670535266825e-06,-2.205370833486295e-06
1.901405749608322e-05,-8.930345317245648e-06,-6.427008154426341e-06,-7.568815707497873e-06,-3.0954359668293345e-06,-3.0201703335044e-06
1.56078150228027e-05,-9.636081537939709e-06,-5.827637380453115e-06,-7.636037361057164e-06,-5.090841567876135e-06,-3.4328744878582774e-06
8.642164447675754e-06,-8.84029399253701e-06,-4.143277392709011e-06,-6.342309575979918e-06,-6.726149985794245e-06,-3.242559953048443e-06
-3.291904177116195e-09,-1.6012160209771572e-10,6.367476592335005e-10,3.109607924816193e-10,-1.5852296452502042e-09,-2.639041219770414e-10
-4.1126801636607e-08,-1.4870324272438088e-09,8.28434435341233e-09,4.222059153484545e-09,-1.89281503128989e-08,-2.9631777491665165e-09
-2.463928571921935e-07,-4.835970243013752e-09,5.2022753822802894e-08,2.7918141727599824e-08,-1.0670864997057531e-07,-1.542199383924627e-08
-9.482170540496157e-07,2.4518604017525955e-09,2.1115409397035748e-07,1.206876651768544e-07,-3.7790347944258804e-07,-4.882760272961512e-08
-2.651500099452766e-06,8.585620784582735e-08,6.258959069658119e-07,3.858939832406483e-07,-9.416663819598039e-07,-1.0160077368394914e-07
-5.777642637908842e-06,4.140270236658195e-07,1.4502689565281576e-06,9.762311920921963e-07,-1.7443267826605806e-06,-1.297156871956892e-07
-1.0256806055241777e-05,1.2514588282030513e-06,2.740677036575634e-06,2.0324087999652153e-06,-2.447770232012853e-06,-3.2304291373801184e-08
-1.5253367433291154e-05,2.816693313702593e-06,4.337543710029665e-06,3.559201506437549e-06,-2.5273144638343935e-06,3.105768592881651e-07
-1.9260255709905048e-05,5.032915227606031e-06,5.831452765355907e-06,5.294273282369654e-06,-1.5862686721757983e-06,9.415871466662674e-07
-2.0606310530688564e-05,7.355900347830541e-06,6.677302434984086e-06,6.69099505061689e-06,3.4314662050150965e-07,1.7274120344018799e-06
8.101482669767978e-10,9.127704853915529e-10,-3.790318116996486e-11,4.135830108956241e-10,1.601602788137642e-09,3.359717351593586e-10
1.191826492014848e-08,1.039627503593459e-08,-9.386545041329844e-10,4.243656984175828e-09,1.8957522716303487e-08,3.730219285205074e-09
8.337954359169993e-08,5.541634792251811e-08,-8.962041072000235e-09,1.936865956038466e-08,1.0640537359181473e-07,1.933586467619765e-08
3.7150394036548006e-07,1.8303329190150703e-07,-4.993570153854587e-08,4.906681263838815e-08,3.7847837029608476e-07,6.207682097148436e-08
1.1926827971253395e-06,4.150359422240437e-07,-1.9150335253560246e-07,5.946226283285848e-08,9.623551533172119e-07,1.3745815234017426e-07
2.9631913884790195e-06,6.631158131238354e-07,-5.525696607259947e-07,-5.590634676366153e-08,1.8694173749996179e-06,2.1859745032406874e-07
5.9801889432896626e-06,6.853782646894223e-07,-1.2685698157983227e-06,-4.65503470228897e-07,2.8858077086119673e-06,2.421999138944675e-07
1.0155688029794374e-05,1.6291592642813473e-07,-2.405730715377574e-06,-1.3219127413989487e-06,3.604907040527456e-06,1.3632845705496e-07
1.4878279534505581e-05,-1.1224079044097803e-06,-3.8631894461482254e-06,-2.6519978365442263e-06,3.6059962297827017e-06,-1.4339595509461267e-07
1.9072054742406673e-05,-3.106109451845012e-06,-5.326661262207818e-06,-4.2686815378977725e-06,2.6687889774571965e-06,-5.952064295167686e-07
3.830928668558999e-09,-2.2520162201712057e-09,-1.3451761644839554e-09,-1.961554086895497e-09,-1.0940353586201909e-09,-1.0351178287017548e-09
4.145195887824018e-08,-2.5757757233662175e-08,-1.4864573894194002e-08,-2.2146986096361064e-08,-1.3647630746909618e-08,-1.2060080124860752e-08
2.0577535232069904e-07,-1.3818737413050157e-07,-7.57239592935027e-08,-1.1638383802851004e-07,-8.125598450897775e-08,-6.578292760080242e-08
6.133036085149558e-07,-4.6249043100836734e-07,-2.337062468473135e-07,-3.770274545287908e-07,-3.0858999992319236e-07,-2.232235052468935e-07
1.183226355896218e-06,-1.0814773250929578e-06,-4.768918207841861e-07,-8.369303754277069e-07,-8.436590554330986e-07,-5.2732079012414e-07
1.3805100215286716e-06,-1.8668088582772811e-06,-6.322368530672784e-07,-1.3235725824706922e-06,-1.7781560560482263e-06,-9.159843516121133e-07
3.153583120362132e-07,-2.42139584204097e-06,-3.849139657770922e-07,-1.4507549557736e-06,-3.0229803635295787e-06,-1.1933337045126755e-06
-2.6837420807761816e-06,-2.271449167381445e-06,5.26016826500369e-07,-8.472638011906737e-07,-4.278933598285403e-06,-1.1356958113865769e-06
-7.489688106517272e-06,-1.171503850193724e-06,2.0925191364396743e-06,5.61686814052352e-07,-5.145630777233942e-06,-6.569045599216809e-07
-1.3128796621022711e-05,7.468364583281441e-07,4.004904909898423e-06,2.4919791083438336e-06,-5.2838187975488465e-06,1.2660037801309415e-07
-7.05553536073586e-09,2.8602720323295034e-09,2.2878566431889383e-09,2.5515029203933235e-09,3.9476034269309256e-10,6.838043297335759e-10
-8.296368283442008e-08,3.4747688259017746e-08,2.7140698292815248e-08,3.072272210702358e-08,5.6554269420963766e-09,8.535697319353557e-09
-4.5942031173293606e-07,2.0023269170499392e-07,1.5187915654300843e-07,1.7532379465612637e-07,3.8450389557180084e-08,5.077181395819086e-08
-1.5931103221036559e-06,7.29449993763884e-07,5.335844104320017e-07,6.316922630203948e-07,1.6610440380368002e-07,1.919176187313397e-07
-3.872197600036773e-06,1.8877446489721896e-06,1.3193643454460081e-06,1.613223257253749e-06,5.148834593982997e-07,5.183176929778077e-07
-6.965634989068671e-06,3.691373697008614e-06,2.4318053469422567e-06,3.1005957022452625e-06,1.2245291105170463e-06,1.0646821076710383e-06
-9.44695306806209e-06,5.648094790827115e-06,3.4285540111318464e-06,4.62810370252872e-06,2.3280118049025102e-06,1.725733849973673e-06
-9.385156319663186e-06,6.872721243821918e-06,3.672765926891765e-06,5.411627314493432e-06,3.6312551753112922e-06,2.2548495867439576e-06
-5.66071245265681e-06,6.617069939974247e-06,2.755593367792763e-06,4.835473796640303e-06,4.726127865088948e-06,2.3967716257746925e-06
1.114248241387567e-06,4.792442384124279e-06,8.0836487364451e-07,2.9074624194703873e-06,5.192583735834197e-06,2.061171443401821e-06
5.853334121148342e-09,-9.480952188649739e-10,-1.6008292538245518e-09,-1.6629698433692959e-09,9.834199523395204e-10,2.7202623222615796e-11
7.117802380672027e-08,-1.2512950622443179e-08,-2.0018996563547528e-08,-2.0592339911162952e-08,1.0758473756303464e-08,-7.106652892100092e-11
4.1203417881991977e-07,-7.942478420898591e-08,-1.1951158785388293e-07,-1.2214199466734998e-07,5.3742286777150483e-08,-3.396857769242689e-09
1.515938827763822e-06,-3.2405561325624867e-07,-4.545666589136759e-07,-4.6406084801931817e-07,1.592585801192442e-07,-2.643420982561656e-08
3.99136858311325e-06,-9.581196114790027e-07,-1.2394592596595656e-06,-1.2738321367911553e-06,2.9513231031425334e-07,-1.1555995272477417e-07
8.016783979639807e-06,-2.1920311629161603e-06,-2.580507715386723e-06,-2.697627258289966e-06,2.8368441309015065e-07,-3.46128432870875e-07
1.2744435271360884e-05,-4.038652253803719e-06,-4.254551536461626e-06,-4.582117450445579e-06,-1.7594573821343394e-07,-7.717249733339879e-07
1.6320066026321607e-05,-6.1400186365210006e-06,-5.660708484320481e-06,-6.376450454644946e-06,-1.3143379714188373e-06,-1.3362410340540682e-06
1.676682898969954e-05,-7.80292009800605e-06,-6.089448537178618e-06,-7.311072300804136e-06,-3.0545999524878243e-06,-1.8341458349211288e-06
1.318953899138907e-05,-8.309359279704279e-06,-5.163481999981291e-06,-6.808222374249215e-06,-4.950110597890109e-06,-2.002940524064688e-06
-3.4027774281666444e-09,-1.2080027469052428e-10,5.842762485611772e-10,4.552249412322066e-10,-1.338601122855642e-09,-1.6295789456722854e-10
-4.2150690944515824e-08,-6.306038777189299e-10,7.693414022707583e-09,6.196145016705777e-09,-1.5762477358285618e-08,-1.9149788767793383e-09
-2.5038925334603736e-07,2.624404307143137e-09,4.901095911220746e-08,4.063011297254357e-08,-8.765629443447939e-08,-1.054175993560208e-08
-9.556728461661728e-07,3.9685586098457584e-08,2.0224599881986245e-07,1.7211651086643554e-07,-3.063009073031242e-07,-3.5542297503839404e-08
-2.6516165959703155e-06,2.086043448685104e-07,6.103629018635592e-07,5.33276387711727e-07,-7.530678409696569e-07,-7.876671006711787e-08
-5.737028580124619e-06,7.003601275208721e-07,1.4397794274815056e-06,1.2962845433840502e-06,-1.3747479215735656e-06,-1.0583222133968303e-07
-1.0121559344980813e-05,1.7368417009115026e-06,2.762653651904644e-06,2.5825072189388644e-06,-1.8923750339938418e-06,-2.2701873935403984e-08
-1.4973694255454473e-05,3.4015326288466634e-06,4.412691386123221e-06,4.32902880339419e-06,-1.8855356795706863e-06,2.9643714571136457e-07
-1.882629259953342e-05,5.456581493278384e-06,5.926720645774319e-06,6.183398031087732e-06,-1.0465613471718028e-06,9.094003449671495e-07
-2.0069099035216263e-05,7.307545606654921e-06,6.678389252294297e-06,7.531912452853691e-06,5.751359569271379e-07,1.6963200402463782e-06
1.2845826435643917e-09,1.1529528885391272e-09,8.624907552931854e-11,2.488202029396266e-10,1.7285913373058755e-09,2.841449364125471e-10
1.752088243011116e-08,1.3019521261346718e-08,4.71558854534427e-10,2.5209027824260035e-09,2.0470153502520484e-08,3.1076564268186923e-09
1.1433798867252212e-07,6.873005084481417e-08,-1.2759465813681935e-09,1.0939658197748344e-08,1.1461552088929627e-07,1.589154064790562e-08
4.777264191185787e-07,2.2461352367150974e-07,-2.2865766343909193e-08,2.3214248296417395e-08,4.048016649222125e-07,5.035653448597984e-08
1.4453485397788211e-06,5.0333497701524e-07,-1.2151928603505615e-07,2.982972563070522e-09,1.0150353232595867e-06,1.0945756902282118e-07
3.4012172216004467e-06,7.921657448130245e-07,-4.102414577409436e-07,-1.5144648530527502e-07,1.9261778433486642e-06,1.6619397912872324e-07
6.5377779492778165e-06,7.95949399226292e-07,-1.0327050093072546e-06,-6.003204433964569e-07,2.868752181279768e-06,1.544198957148883e-07
1.0640609125865265e-05,1.3781915818199036e-07,-2.0841342362466325e-06,-1.4939311077757533e-06,3.3990824850378603e-06,-1.3119387692360259e-08
1.5038742353054382e-05,-1.4188452573167048e-06,-3.506419414814183e-06,-2.8664684041846305e-06,3.131262333102494e-06,-4.0673658625262043e-07
1.871066382140873e-05,-3.7547884116192866e-06,-5.015401805195397e-06,-4.53840377962427e-06,1.949219085590943e-06,-1.038037586219815e-06
3.707292101399399e-09,-2.5582068844088406e-09,-1.3420820272461014e-09,-1.8282483408653527e-09,-1.480931435831945e-09,-8.618461433393449e-10
3.9853868370007693e-08,-2.970452474913094e-08,-1.4964325383595806e-08,-2.049209435512933e-08,-1.819050964663853e-08,-9.746573315979903e-09
1.9596385392202818e-07,-1.6221192750895512e-07,-7.764244989772889e-08,-1.0682360120645363e-07,-1.0639780958686434e-07,-5.140766026016514e-08
5.751307151076825e-07,-5.545949216366053e-07,-2.479224029960103e-07,-3.429312768502271e-07,-3.9577075737940453e-07,-1.6801949018153355e-07
1.0772349444365804e-06,-1.3321391771018763e-06,-5.39171640775563e-07,-7.530590500476713e-07,-1.0553214336252056e-06,-3.809669240199454e-07
1.1558402744638448e-06,-2.385415049937175e-06,-8.186040729388886e-07,-1.1733313299180718e-06,-2.1560519701294106e-06,-6.339991706427534e-07
-6.579894028623121e-08,-3.2762215983325657e-06,-7.945336458496083e-07,-1.249798390375878e-06,-3.5207464308001786e-06,-7.930169177908083e-07
-3.2219793201657035e-06,-3.4337305123098307e-06,-1.626924796836035e-07,-6.46173748149853e-07,-4.725317826557133e-06,-7.331440261078676e-07
-8.143712866993678e-06,-2.5063324825037783e-06,1.1891634591780231e-06,7.079410093776215e-07,-5.296701101325075e-06,-4.310556377181547e-07
-1.3825948854119801e-05,-5.572227591909229e-07,3.0825874847611187e-06,2.5614066199068035e-06,-4.9605178429327174e-06,3.555787436747857e-08
-7.273929880828002e-09,2.6605712580539413e-09,2.1785304607579157e-09,2.3238259885853697e-09,2.85047393107213e-10,6.928288966795471e-10
-8.539937308732624e-08,3.201219292698157e-08,2.5805865410703144e-08,2.82253036444619e-08,4.453669887271354e-09,8.578750400544563e-09
-4.721960804094706e-07,1.827873971403341e-07,1.4399326559998128e-07,1.6208971865314523e-07,3.256332095461543e-08,5.072739219753735e-08
-1.634934152633721e-06,6.603112384503703e-07,5.034273101900384e-07,5.855992164237341e-07,1.4960537359270625e-07,1.9094970842801011e-07
-3.967632398900888e-06,1.6960889913507573e-06,1.235559425915716e-06,1.4920399253321737e-06,4.883831933498827e-07,5.141968121954068e-07
-7.1261507338399055e-06,3.2948985794656767e-06,2.2529022043959333e-06,2.8411173506136553e-06,1.2132340773227879e-06,1.0541058734170845e-06
-9.653706903530072e-06,5.010175432300747e-06,3.128134317466542e-06,4.158656163784659e-06,2.3972931271606204e-06,1.7065038288742043e-06
-9.601118983389366e-06,6.050368789831941e-06,3.2769106203953674e-06,4.684298994057259e-06,3.8880952833836424e-06,2.228113959471487e-06
-5.870422672696017e-06,5.746960933570935e-06,2.3647263712976224e-06,3.8646817063883205e-06,5.300257392955887e-06,2.364136542657033e-06
8.851241713835885e-07,4.0190965535867896e-06,5.742309464113988e-07,1.7831507079270705e-06,6.1823148186812375e-06,2.014463326401764e-06
5.853205198763639e-09,-9.260494910398861e-10,-1.5982508061265068e-09,-1.3735390891739558e-09,9.598271558951304e-10,-1.5573824101046408e-10
7.14374249539025e-08,-1.2474318621899864e-08,-1.9606373260485905e-08,-1.7274663807823507e-08,1.0296056658179318e-08,-2.21163488083541e-09
4.1533436702104216e-07,-8.047345447218308e-08,-1.147615446899746e-07,-1.0417358629494553e-07,5.0368115181061927e-08,-1.5189001429403943e-08
1.5360556920201922e-06,-3.319200769697308e-07,-4.2804021353228e-07,-4.024252205648989e-07,1.456989033798057e-07,-6.725227457514466e-08
4.069857821094146e-06,-9.860616815510809e-07,-1.1456871835854964e-06,-1.1219618456451005e-06,2.6072962020370044e-07,-2.1567549551993405e-07
